	image_loc	label
6776	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation051_0.bmp	f ( x ) = x ^ { - 3 }
6777	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-135_0.bmp	\frac { R + i } { [ j ] }
6778	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2480_0.bmp	\frac { 2 5 } { 3 + 1 }
6779	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1287_0.bmp	\frac { T _ { 1 } ^ { 2 } } { T _ { 2 } ^ { 2 } } = \frac { a _ { 1 } ^ { 3 } } { a _ { 2 } ^ { 3 } }
6780	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_28_sub_38_0.bmp	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }
6781	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire017-equation028_0.bmp	y = y _ { 1 } + \frac { 1 } { z }
6782	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/85_Nina_0.bmp	( a \frac { 1 - t ^ { 2 } } { 1 + t ^ { 2 } } , \frac { 2 b t } { 1 + t ^ { 2 } } )
6783	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-109_0.bmp	o
6784	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire029-equation051_0.bmp	2 i \sin ( \alpha ) e ^ { i \alpha } - e ^ { 2 i \alpha } + 1 = 0
6785	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire018-equation041_0.bmp	r ( n ) = \sqrt { n }
6786	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire035-equation058_0.bmp	f _ { 0 } ( x ) = x
6787	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-73_0.bmp	t \int z ( P ) d l
6788	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation046_0.bmp	+ \frac { \pi } { 3 }
6789	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-56_0.bmp	2 \alpha + 3 \sqrt { \beta }
6790	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire002-equation059_0.bmp	3 = \sqrt { 6 + \sqrt { 6 + \sqrt { 6 + \sqrt { 6 + \ldots } } } }
6791	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1540_0.bmp	1 2 3 4 + 5 6 7 8 > 9 0
6792	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-0_0.bmp	\sin ^ { 2 } ( x ) + \cos ^ { 2 } ( x ) = 1
6793	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1571_0.bmp	\sum _ { i = 1 } ^ { n } i = \frac { 1 } { 2 } n ( n + 1 )
6794	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1789_0.bmp	( a ) ^ { - 1 } - 1
6795	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation073_0.bmp	\gamma = \pi - \alpha - \beta
6796	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-88_0.bmp	\sin L
6797	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation030_0.bmp	9 2 / 7 0 = 1 . 3 1
6798	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire022-equation005_0.bmp	9 \pm 4 8 - ( ( 1 8 1 - 9 4 ) \times 7 7 )
6799	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire023-equation000_0.bmp	7 3 / 3 6 \neq - 2
6800	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-230_0.bmp	Y ^ { \cdots + \sqrt { Y } }
6801	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation039_0.bmp	u = - 1 - \frac { 5 } { 1 2 } q + w
6802	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1811_0.bmp	\frac { a _ { 1 } + a _ { 2 } + a ^ { 3 } } { 1 - x }
6803	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire016-equation032_0.bmp	1 + z = \frac { a _ { 0 } } { a ( t ) }
6804	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-120_0.bmp	n ( p N )
6805	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_7_sub_81_0.bmp	\pi \int _ { c } ^ { d } \{ g ( y ) \} ^ { 2 } d y
6806	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/82_miguel_0.bmp	q = \sqrt { ( \frac { B - A } { C } ) ^ { 2 } + 1 } + \frac { B - A } { C }
6807	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-137-14_0.bmp	a + \sqrt { \frac { b + c } { d + f } }
6808	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1560_0.bmp	2 \log ( x - 3 ) = \log ( 5 - x )
6809	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0580_0.bmp	2 + 4 = 6
6810	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation037_0.bmp	k = f ( a + h ) - f ( a )
6811	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation071_0.bmp	y ( 0 ) = \alpha _ { 1 }
6812	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3025_0.bmp	\sum _ { n = 0 } ^ { \infty } f _ { n } ( x )
6813	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire032-equation017_0.bmp	i _ { 1 } ( t )
6814	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/101_hirata_0.bmp	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }
6815	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-54_0.bmp	\log _ { 2 } ( 2 ^ { 5 } ) = 5
6816	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire010-equation047_0.bmp	f ( x h x ^ { - 1 } ) = f ( x ) f ( x ^ { - 1 } )
6817	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1450_0.bmp	\frac { \sqrt { 9 9 x ^ { 7 } } } { 1 1 x ^ { 3 } }
6818	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1844_0.bmp	2 ^ { x + 1 } - 2 ^ { x } = 1 6
6819	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation042_0.bmp	\lim _ { h \rightarrow 0 } \frac { f ( z + h ) - f ( z ) } { h }
6820	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0944_0.bmp	1 + 1 = 2
6821	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire034-equation034_0.bmp	n _ { s } = \frac { 6 0 f } { p }
6822	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire030-equation020_0.bmp	5 / ( 3 7 + 3 6 + 8 ) = 0 . 0 6
6823	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-69_0.bmp	\int ^ { - p } _ { \sum j } w x d \alpha
6824	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1228_0.bmp	e ^ { i \pi } + 1 = 0
6825	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009212-952-114_0.bmp	m
6826	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/90_leissi_0.bmp	y = r \sin \theta
6827	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire012-equation046_0.bmp	a ^ { \frac { 1 } { n } }
6828	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire019-equation032_0.bmp	\pi - t
6829	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-2_0.bmp	\int e ^ { x ^ { 2 } } x ^ { 3 } d x
6830	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-46_0.bmp	R _ { T } c
6831	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1291_0.bmp	\lim _ { x \rightarrow 0 } \frac { 1 - \cos x } { x } = 0
6832	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1550-55_0.bmp	\frac { 1 } { \sin ( x ) + 1 }
6833	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-73_0.bmp	a ^ { b ^ { c ^ { d } } }
6834	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/127_danilo_0.bmp	n ! - 1
6835	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation038_0.bmp	\frac { 1 } { g }
6836	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation055_0.bmp	( 1 3 1 + 7 7 ) / ( 6 1 + 2 1 + 1 4 ) \geq 1
6837	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_10_sub_65_0.bmp	[ \frac { 2 } { 3 } x ^ { \frac { 3 } { 2 } } ] _ { 0 } ^ { 1 }
6838	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-34_0.bmp	3 . 2
6839	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2120_0.bmp	\int \limits _ { 0 } ^ { 1 } \int \limits _ { 0 } ^ { 1 } x ^ { 2 } y ^ { 2 } d x d y
6840	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1254-283_0.bmp	i
6841	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation034_0.bmp	- m \frac { v ^ { 2 } } { r } = - \frac { e ^ { 2 } } { r ^ { 2 } }
6842	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire017-equation003_0.bmp	\theta ^ { ( 0 ) }
6843	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-189_0.bmp	u
6844	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2497_0.bmp	\frac { 5 x - 7 } { 3 } \leq 2 x + 5
6845	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/116_herbert_0.bmp	x = \frac { - b \pm \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
6846	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/81_mijail_0.bmp	A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }
6847	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation026_0.bmp	b _ { 2 n + 1 }
6848	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0982_0.bmp	i ^ { 2 } = x
6849	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-113_0.bmp	a F
6850	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire001-equation009_0.bmp	u _ { n } = a q ^ { n - n _ { 0 } }
6851	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-26_0.bmp	a + \frac { \sqrt { b + c } } { 2 }
6852	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire004-equation021_0.bmp	c = \sqrt { a ^ { 2 } + b ^ { 2 } } = \sqrt { 2 }
6853	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-186_0.bmp	7
6854	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1991_0.bmp	\cos ^ { 3 } y = \frac { 1 } { 4 } ( \cos 3 y + 3 \cos y )
6855	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-31_0.bmp	\frac { - b - \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
6856	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_8_sub_96_0.bmp	[ b ^ { x } \{ ( \frac { a } { b } ) ^ { x } + 1 \} ] ^ { \frac { 1 } { x } }
6857	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/108_Frank_0.bmp	a ^ { x } a ^ { y } = a ^ { x + y }
6858	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation009_0.bmp	\lim _ { t \rightarrow t _ { 0 } } y ( t ) = + \infty
6859	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire006-equation058_0.bmp	n - 1
6860	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-101_0.bmp	f
6861	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire002-equation066_0.bmp	y \neq x
6862	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/91_Nina_0.bmp	\sin \theta = \frac { y } { \sqrt { x ^ { 2 } + y ^ { 2 } } }
6863	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-9_0.bmp	- o - \frac { i } { i }
6864	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-147_0.bmp	[ 4 ]
6865	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-44_0.bmp	\sin ( \frac { \pi } { 4 } ) = \frac { 1 } { \sqrt { 2 } }
6866	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009210-947-225_0.bmp	( L )
6867	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-40_0.bmp	- \int _ { \sqrt { r } } ^ { C } \frac { z - A } { y r } d X _ { M }
6868	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-29_0.bmp	\frac { A } { S }
6869	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire039-equation045_0.bmp	1 3 6 - 9 1 + 1 4 7 \geq - 1 0 2
6870	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-179_0.bmp	f + H \neq o - t
6871	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/94_carlos_0.bmp	\frac { a } { \sin A } = \frac { b } { \sin B } = \frac { c } { \sin C }
6872	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation055_0.bmp	1 2 5 - 8 6 \neq 3 8
6873	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1010_0.bmp	2 + 2
6874	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3021_0.bmp	\frac { 1 } { n ^ { 2 } } \leq \frac { 1 } { n - 1 } - \frac { 1 } { n }
6875	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire031-equation006_0.bmp	\log _ { a } b = \frac { \log _ { c } b } { \log _ { c } a }
6876	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-2_0.bmp	\int e ^ { x ^ { 2 } } x ^ { 3 } d x
6877	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1798_0.bmp	t = \frac { t _ { 0 } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } }
6878	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-172_0.bmp	7 3 . 3
6879	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0002_0.bmp	2 + 3
6880	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire017-equation073_0.bmp	b ( 1 )
6881	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire008-equation042_0.bmp	( \pm 1 , 0 , 0 , \pm 1 )
6882	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation012_0.bmp	\beta _ { 2 } \ldots \beta _ { n }
6883	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-11_0.bmp	f
6884	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire037-equation068_0.bmp	\cos \theta = \beta
6885	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire009-equation073_0.bmp	e = 0
6886	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire029-equation073_0.bmp	y = z
6887	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_9_sub_26_0.bmp	x _ { 1 } \times x _ { 2 } \times x _ { 3 } \times x _ { 4 } = X
6888	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_29_sub_38_0.bmp	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }
6889	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation017_0.bmp	f ( x ) = \sum _ { n = 0 } ^ { \infty } w ^ { n } s ( 2 ^ { n } x )
6890	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire039-equation021_0.bmp	( x _ { n } )
6891	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-138_0.bmp	\cdots + \gamma
6892	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire034-equation033_0.bmp	( n - 2 ) \times ( n - 2 )
6893	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1278_0.bmp	\int x ^ { n } d x = \frac { x ^ { n + 1 } } { n + 1 } + C
6894	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-345_0.bmp	( G ) ^ { t }
6895	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1253-246_0.bmp	\cdots - \lambda
6896	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-109_0.bmp	\cdots + r B - N
6897	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-226_0.bmp	- \sum i - k
6898	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire020-equation063_0.bmp	x \rightarrow a
6899	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-61_0.bmp	k ^ { 3 } + 1 4 k ^ { 2 } - 1 3 2 k + 1 7 8 9
6900	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009220-1327-11_0.bmp	1 . 5
6901	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-46_0.bmp	\sqrt { z }
6902	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire029-equation058_0.bmp	y ^ { 2 } = x ^ { 3 } - 3 x + 2
6903	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-156_0.bmp	C
6904	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200925-1126-54_0.bmp	\log _ { 2 } ( 2 ^ { 5 } ) = 5
6905	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-168_0.bmp	9
6906	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2148_0.bmp	\lim _ { n \rightarrow \infty } | x _ { n + 1 } - x _ { n } |
6907	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/75_leissi_0.bmp	c ^ { 2 } = a ^ { 2 } + b ^ { 2 } - 2 a b \cos C
6908	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2419_0.bmp	\int \limits _ { 0 } ^ { 1 } \sqrt { x } d x
6909	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-1617-14_0.bmp	a + \sqrt { \frac { b + c } { d + f } }
6910	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-1017-90_0.bmp	2
6911	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1553-179_0.bmp	\sum S - ( m )
6912	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1520_0.bmp	\sum _ { i = 0 } ^ { \infty } \sum _ { j = 0 } ^ { \infty } \frac { 1 } { ( 1 - a _ { i j } ) ^ { 2 } }
6913	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/116_Nina_0.bmp	x = \frac { - b \pm \sqrt { b ^ { 2 } - 4 a c } } { 2 a }
6914	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation068_0.bmp	a = \frac { f ( x _ { 1 } ) - f ( x _ { 2 } ) } { x _ { 1 } - x _ { 2 } }
6915	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire024-equation012_0.bmp	x ^ { 3 } + p x + q = 0
6916	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-213_0.bmp	[ g ^ { w } ( y ) ]
6917	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation072_0.bmp	( h , k ) = 1
6918	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-131-100_0.bmp	2 G
6919	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire033-equation049_0.bmp	( x _ { 2 } , y _ { 2 } , z _ { 2 } , t _ { 2 } )
6920	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1331-39_0.bmp	Y - y \leq - P
6921	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire002-equation069_0.bmp	z _ { n } = z - f ( x _ { 0 } + \ldots + x _ { n } )
6922	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation029_0.bmp	p = p _ { e }
6923	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire025-equation039_0.bmp	t _ { 0 } = r _ { 0 } - 0
6924	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0193_0.bmp	2 0 0 - 2 0 0 = 0
6925	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_12_sub_38_0.bmp	\frac { 2 } { \frac { 3 m - 2 n \times 9 ^ { n } - 9 ^ { m } } { 2 n - 1 } }
6926	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-168_0.bmp	\sqrt { - \sum 1 + j - \frac { s } { \theta - G } }
6927	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/81_user0_0.bmp	A _ { 2 k } = \frac { 2 R A _ { k } } { 2 R + \sqrt { 4 R ^ { 2 } + A ^ { 2 } _ { k } } }
6928	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0605_0.bmp	( 1 ^ { 3 } + 4 ) x + y
6929	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3030_0.bmp	( 1 + x ) ^ { r } \geq 1 + r x
6930	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME2G3_10_sub_30_0.bmp	\sum _ { i = 2 n + 3 m } ^ { 1 0 } i x
6931	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-56_0.bmp	2 \alpha + 3 \sqrt { \beta }
6932	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-173_0.bmp	T + \sin a ^ { M } \leq 4 . 4 5
6933	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/101_alfonso_0.bmp	S = ( \sum _ { i = 1 } ^ { n } \theta _ { i } - ( n - 2 ) \pi ) r ^ { 2 }
6934	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-949-169_0.bmp	\sum X + x
6935	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200922-947-8_0.bmp	\int \frac { \sin ( x ) + 1 } { \sqrt { \cos ^ { 3 } ( x ) + \tan ( x ) } } d x
6936	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/2009213-139-127_0.bmp	- z + \frac { S } { \alpha }
6937	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire007-equation071_0.bmp	4 ^ { 2 } = 2 ^ { 4 }
6938	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB0757_0.bmp	x + 2 = 1 0
6939	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/KME1G3_7_sub_22_0.bmp	\lim _ { x \rightarrow \infty } \int _ { 0 } ^ { x } e ^ { - y ^ { 2 } } d y = \frac { \sqrt { \pi } } { 2 }
6940	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1251-117_0.bmp	( F t )
6941	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire028-equation068_0.bmp	r \rightarrow 0
6942	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200923-1556-67_0.bmp	\tan ( \frac { \pi } { 4 } ) = 1
6943	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire003-equation034_0.bmp	m _ { 1 } , m _ { 2 } , m _ { 3 }
6944	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire036-equation062_0.bmp	d s ^ { 2 } = c ^ { 2 } d t ^ { 2 } - d x ^ { 2 } - d y ^ { 2 } - d z ^ { 2 }
6945	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB1783_0.bmp	1 2 3 4 + 5 6 7 8 > 9 0
6946	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB2476_0.bmp	\sqrt { a } = 2 ^ { - n } \sqrt { 4 ^ { n } a }
6947	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-224_0.bmp	j _ { k }
6948	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200924-1312-99_0.bmp	\sum p
6949	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/MfrDB3006_0.bmp	( \frac { 1 + x ^ { 2 } } { 1 + y ^ { 2 } } ) ^ { t } \leq 2 ^ { | t | } ( 1 + ( x - y ) ^ { 2 } ) ^ { | t | }
6950	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/formulaire005-equation016_0.bmp	\sin ( a - b ) = \sin a \cos b - \cos a \sin b
6951	/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/off_image_train/200926-131-18_0.bmp	a ^ { x } + b ^ { x } + \frac { c } { 2 }
